id,query,company_id,company_name,company_aliases,seed_row_ids,query_purpose,sector_terms,reason,parent_query_ids,include_domains
company_83738a1fb07cdd4d4438490b_targeted,"""HELLA Automotive Sales Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_83738a1fb07cdd4d4438490b,HELLA Automotive Sales Inc.,"[""HELLA Automotive Sales Inc."", ""hella automotive sales""]","[""gnem_row_121""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c07c982df0d492aa3945a40c_discovery,"""HEXPOL Compounding Corp."" Georgia tariffs import duties supply chain",company_c07c982df0d492aa3945a40c,HEXPOL Compounding Corp.,"[""HEXPOL Compounding Corp."", ""hexpol compounding""]","[""gnem_row_163""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c07c982df0d492aa3945a40c_targeted,"""HEXPOL Compounding Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_c07c982df0d492aa3945a40c,HEXPOL Compounding Corp.,"[""HEXPOL Compounding Corp."", ""hexpol compounding""]","[""gnem_row_163""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_09c2e352043905f0b725491b_discovery,"""Hitachi Astemo"" Georgia tariffs import duties supply chain",company_09c2e352043905f0b725491b,Hitachi Astemo,"[""Hitachi Astemo"", ""hitachi astemo""]","[""gnem_row_76""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_09c2e352043905f0b725491b_targeted,"""Hitachi Astemo"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_09c2e352043905f0b725491b,Hitachi Astemo,"[""Hitachi Astemo"", ""hitachi astemo""]","[""gnem_row_76""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_857a53c98c8af0ccf25cdd3a_discovery,"""Hitachi Astemo Americas Inc."" Georgia tariffs import duties supply chain",company_857a53c98c8af0ccf25cdd3a,Hitachi Astemo Americas Inc.,"[""Hitachi Astemo Americas Inc."", ""hitachi astemo americas""]","[""gnem_row_77""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_857a53c98c8af0ccf25cdd3a_targeted,"""Hitachi Astemo Americas Inc."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_857a53c98c8af0ccf25cdd3a,Hitachi Astemo Americas Inc.,"[""Hitachi Astemo Americas Inc."", ""hitachi astemo americas""]","[""gnem_row_77""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1a995c929c9b6b4f4eafd428_discovery,"""Hollingsworth & Vose Co."" Georgia tariffs import duties supply chain",company_1a995c929c9b6b4f4eafd428,Hollingsworth & Vose Co.,"[""Hollingsworth & Vose Co."", ""hollingsworth vose""]","[""gnem_row_78""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1a995c929c9b6b4f4eafd428_targeted,"""Hollingsworth & Vose Co."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_1a995c929c9b6b4f4eafd428,Hollingsworth & Vose Co.,"[""Hollingsworth & Vose Co."", ""hollingsworth vose""]","[""gnem_row_78""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_19c065ceff1df6bfa321c147_discovery,"""Honda Development & Manufacturing"" Georgia tariffs import duties supply chain",company_19c065ceff1df6bfa321c147,Honda Development & Manufacturing,"[""Honda Development & Manufacturing"", ""honda development manufacturing""]","[""gnem_row_79""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_19c065ceff1df6bfa321c147_targeted,"""Honda Development & Manufacturing"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_19c065ceff1df6bfa321c147,Honda Development & Manufacturing,"[""Honda Development & Manufacturing"", ""honda development manufacturing""]","[""gnem_row_79""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_26beff672f7c2515d668d5a8_discovery,"""Hwashin"" Georgia tariffs import duties supply chain",company_26beff672f7c2515d668d5a8,Hwashin,"[""Hwashin"", ""hwashin""]","[""gnem_row_80""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_26beff672f7c2515d668d5a8_targeted,"""Hwashin"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_26beff672f7c2515d668d5a8,Hwashin,"[""Hwashin"", ""hwashin""]","[""gnem_row_80""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c616bc37ca5f1ed57590e3c9_discovery,"""Hyundai MOBIS (Georgia)"" Georgia tariffs import duties supply chain",company_c616bc37ca5f1ed57590e3c9,Hyundai MOBIS (Georgia),"[""Hyundai MOBIS (Georgia)"", ""hyundai mobis georgia""]","[""gnem_row_100""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c616bc37ca5f1ed57590e3c9_targeted,"""Hyundai MOBIS (Georgia)"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_c616bc37ca5f1ed57590e3c9,Hyundai MOBIS (Georgia),"[""Hyundai MOBIS (Georgia)"", ""hyundai mobis georgia""]","[""gnem_row_100""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a5d8748e8f29ace38fb5e117_discovery,"""Hyundai Transys Georgia Powertrain"" Georgia tariffs import duties supply chain",company_a5d8748e8f29ace38fb5e117,Hyundai Transys Georgia Powertrain,"[""Hyundai Transys Georgia Powertrain"", ""hyundai transys georgia powertrain""]","[""gnem_row_85""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a5d8748e8f29ace38fb5e117_targeted,"""Hyundai Transys Georgia Powertrain"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_a5d8748e8f29ace38fb5e117,Hyundai Transys Georgia Powertrain,"[""Hyundai Transys Georgia Powertrain"", ""hyundai transys georgia powertrain""]","[""gnem_row_85""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_127cc1bfd36760f9a2c064cc_discovery,"""Hyundai Transys Georgia Seating Systems"" Georgia tariffs import duties supply chain",company_127cc1bfd36760f9a2c064cc,Hyundai Transys Georgia Seating Systems,"[""Hyundai Transys Georgia Seating Systems"", ""hyundai transys georgia seating systems""]","[""gnem_row_131""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_127cc1bfd36760f9a2c064cc_targeted,"""Hyundai Transys Georgia Seating Systems"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_127cc1bfd36760f9a2c064cc,Hyundai Transys Georgia Seating Systems,"[""Hyundai Transys Georgia Seating Systems"", ""hyundai transys georgia seating systems""]","[""gnem_row_131""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b1eb8328a45bb51000d1ecaa_discovery,"""IMMI"" Georgia tariffs import duties supply chain",company_b1eb8328a45bb51000d1ecaa,IMMI,"[""IMMI"", ""immi""]","[""gnem_row_87""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b1eb8328a45bb51000d1ecaa_targeted,"""IMMI"" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_b1eb8328a45bb51000d1ecaa,IMMI,"[""IMMI"", ""immi""]","[""gnem_row_87""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_688fd73015130e3680f03efc_discovery,"""IMS Gear Georgia Inc."" Georgia tariffs import duties supply chain",company_688fd73015130e3680f03efc,IMS Gear Georgia Inc.,"[""IMS Gear Georgia Inc."", ""ims gear georgia""]","[""gnem_row_88""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_688fd73015130e3680f03efc_targeted,"""IMS Gear Georgia Inc."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_688fd73015130e3680f03efc,IMS Gear Georgia Inc.,"[""IMS Gear Georgia Inc."", ""ims gear georgia""]","[""gnem_row_88""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_bf629aedfdcb5f68f8719223_discovery,"""Inalfa Roof Systems Inc."" Georgia tariffs import duties supply chain",company_bf629aedfdcb5f68f8719223,Inalfa Roof Systems Inc.,"[""Inalfa Roof Systems Inc."", ""inalfa roof systems""]","[""gnem_row_146""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_bf629aedfdcb5f68f8719223_targeted,"""Inalfa Roof Systems Inc."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_bf629aedfdcb5f68f8719223,Inalfa Roof Systems Inc.,"[""Inalfa Roof Systems Inc."", ""inalfa roof systems""]","[""gnem_row_146""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_3d6e0348f06d2e4c8bef6828_discovery,"""JAC Products Inc."" Georgia tariffs import duties supply chain",company_3d6e0348f06d2e4c8bef6828,JAC Products Inc.,"[""JAC Products Inc."", ""jac products""]","[""gnem_row_90""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_3d6e0348f06d2e4c8bef6828_targeted,"""JAC Products Inc."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_3d6e0348f06d2e4c8bef6828,JAC Products Inc.,"[""JAC Products Inc."", ""jac products""]","[""gnem_row_90""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5e93b599969eccdd9ccfe0a3_discovery,"""Jefferson Southern Corp."" Georgia tariffs import duties supply chain",company_5e93b599969eccdd9ccfe0a3,Jefferson Southern Corp.,"[""Jefferson Southern Corp."", ""jefferson southern""]","[""gnem_row_166""]",company_discovery,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5e93b599969eccdd9ccfe0a3_targeted,"""Jefferson Southern Corp."" LCD OLED displays PCBs printed circuit boards electronics tariffs cost sourcing country of origin 2026",company_5e93b599969eccdd9ccfe0a3,Jefferson Southern Corp.,"[""Jefferson Southern Corp."", ""jefferson southern""]","[""gnem_row_166""]",company_targeted,LCD OLED displays PCBs printed circuit boards electronics,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b7bd683c22b8b3f21d8e9f7d_discovery,"""Jefferson Southern Corporation"" Georgia tariffs import duties supply chain",company_b7bd683c22b8b3f21d8e9f7d,Jefferson Southern Corporation,"[""Jefferson Southern Corporation"", ""jefferson southern""]","[""gnem_row_92""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b7bd683c22b8b3f21d8e9f7d_targeted,"""Jefferson Southern Corporation"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_b7bd683c22b8b3f21d8e9f7d,Jefferson Southern Corporation,"[""Jefferson Southern Corporation"", ""jefferson southern""]","[""gnem_row_92""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_933e96a9f78bb1d41d7089e0_discovery,"""Joon Georgia, Inc."" Georgia tariffs import duties supply chain",company_933e96a9f78bb1d41d7089e0,"Joon Georgia, Inc.","[""Joon Georgia, Inc."", ""joon georgia""]","[""gnem_row_93""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_933e96a9f78bb1d41d7089e0_targeted,"""Joon Georgia, Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_933e96a9f78bb1d41d7089e0,"Joon Georgia, Inc.","[""Joon Georgia, Inc."", ""joon georgia""]","[""gnem_row_93""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_51acf7e91bf99d07602b0a15_discovery,"""JTEKT North America Corp."" Georgia tariffs import duties supply chain",company_51acf7e91bf99d07602b0a15,JTEKT North America Corp.,"[""JTEKT North America Corp."", ""jtekt north america""]","[""gnem_row_2""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_51acf7e91bf99d07602b0a15_targeted,"""JTEKT North America Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_51acf7e91bf99d07602b0a15,JTEKT North America Corp.,"[""JTEKT North America Corp."", ""jtekt north america""]","[""gnem_row_2""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_7959438dbd42735054f1a7a4_discovery,"""Kautex Inc."" Georgia tariffs import duties supply chain",company_7959438dbd42735054f1a7a4,Kautex Inc.,"[""Kautex Inc."", ""kautex""]","[""gnem_row_3""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_7959438dbd42735054f1a7a4_targeted,"""Kautex Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_7959438dbd42735054f1a7a4,Kautex Inc.,"[""Kautex Inc."", ""kautex""]","[""gnem_row_3""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_284421b36ec8283988c17894_discovery,"""Kia Georgia Inc."" Georgia tariffs import duties supply chain",company_284421b36ec8283988c17894,Kia Georgia Inc.,"[""Kia Georgia Inc."", ""kia georgia""]","[""gnem_row_96""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_284421b36ec8283988c17894_targeted,"""Kia Georgia Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_284421b36ec8283988c17894,Kia Georgia Inc.,"[""Kia Georgia Inc."", ""kia georgia""]","[""gnem_row_96""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_98ae8e7c06629f61cd42906f_discovery,"""KTX America Corporation"" Georgia tariffs import duties supply chain",company_98ae8e7c06629f61cd42906f,KTX America Corporation,"[""KTX America Corporation"", ""ktx america""]","[""gnem_row_97""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_98ae8e7c06629f61cd42906f_targeted,"""KTX America Corporation"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_98ae8e7c06629f61cd42906f,KTX America Corporation,"[""KTX America Corporation"", ""ktx america""]","[""gnem_row_97""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0070706649688b18a55fb394_discovery,"""Kumho Tire USA Inc."" Georgia tariffs import duties supply chain",company_0070706649688b18a55fb394,Kumho Tire USA Inc.,"[""Kumho Tire USA Inc."", ""kumho tire usa""]","[""gnem_row_98""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0070706649688b18a55fb394_targeted,"""Kumho Tire USA Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_0070706649688b18a55fb394,Kumho Tire USA Inc.,"[""Kumho Tire USA Inc."", ""kumho tire usa""]","[""gnem_row_98""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_fc5db24fad4fb6564b0f2519_discovery,"""Kyungshin America Corp."" Georgia tariffs import duties supply chain",company_fc5db24fad4fb6564b0f2519,Kyungshin America Corp.,"[""Kyungshin America Corp."", ""kyungshin america""]","[""gnem_row_99""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_fc5db24fad4fb6564b0f2519_targeted,"""Kyungshin America Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_fc5db24fad4fb6564b0f2519,Kyungshin America Corp.,"[""Kyungshin America Corp."", ""kyungshin america""]","[""gnem_row_99""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9c755b1461327a4d399720e7_discovery,"""Lark United Manufacturing Inc."" Georgia tariffs import duties supply chain",company_9c755b1461327a4d399720e7,Lark United Manufacturing Inc.,"[""Lark United Manufacturing Inc."", ""lark united manufacturing""]","[""gnem_row_9""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9c755b1461327a4d399720e7_targeted,"""Lark United Manufacturing Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_9c755b1461327a4d399720e7,Lark United Manufacturing Inc.,"[""Lark United Manufacturing Inc."", ""lark united manufacturing""]","[""gnem_row_9""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1ccd8d549b6d5b76fe835826_discovery,"""Lear Corporation"" Georgia tariffs import duties supply chain",company_1ccd8d549b6d5b76fe835826,Lear Corporation,"[""Lear Corporation"", ""lear""]","[""gnem_row_101""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1ccd8d549b6d5b76fe835826_targeted,"""Lear Corporation"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_1ccd8d549b6d5b76fe835826,Lear Corporation,"[""Lear Corporation"", ""lear""]","[""gnem_row_101""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_ccca310b7ffd19ccc338c019_discovery,"""Lehigh Technologies Inc."" Georgia tariffs import duties supply chain",company_ccca310b7ffd19ccc338c019,Lehigh Technologies Inc.,"[""Lehigh Technologies Inc."", ""lehigh technologies""]","[""gnem_row_102""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_ccca310b7ffd19ccc338c019_targeted,"""Lehigh Technologies Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_ccca310b7ffd19ccc338c019,Lehigh Technologies Inc.,"[""Lehigh Technologies Inc."", ""lehigh technologies""]","[""gnem_row_102""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_007f5c302685153392ed0dc8_discovery,"""Linde + Wiemann"" Georgia tariffs import duties supply chain",company_007f5c302685153392ed0dc8,Linde + Wiemann,"[""Linde + Wiemann"", ""linde wiemann""]","[""gnem_row_103""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_007f5c302685153392ed0dc8_targeted,"""Linde + Wiemann"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_007f5c302685153392ed0dc8,Linde + Wiemann,"[""Linde + Wiemann"", ""linde wiemann""]","[""gnem_row_103""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_f8508eb6bd1d98eac99aa886_discovery,"""Lund International Inc."" Georgia tariffs import duties supply chain",company_f8508eb6bd1d98eac99aa886,Lund International Inc.,"[""Lund International Inc."", ""lund international""]","[""gnem_row_25""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_f8508eb6bd1d98eac99aa886_targeted,"""Lund International Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_f8508eb6bd1d98eac99aa886,Lund International Inc.,"[""Lund International Inc."", ""lund international""]","[""gnem_row_25""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_41d9c60287871fc6c424af25_discovery,"""Lund International Inc./Ventshade Division"" Georgia tariffs import duties supply chain",company_41d9c60287871fc6c424af25,Lund International Inc./Ventshade Division,"[""Lund International Inc./Ventshade Division"", ""lund international inc ventshade division""]","[""gnem_row_105""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_41d9c60287871fc6c424af25_targeted,"""Lund International Inc./Ventshade Division"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_41d9c60287871fc6c424af25,Lund International Inc./Ventshade Division,"[""Lund International Inc./Ventshade Division"", ""lund international inc ventshade division""]","[""gnem_row_105""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b5ea19d5054e315d972744db_discovery,"""Lyle Industries Inc."" Georgia tariffs import duties supply chain",company_b5ea19d5054e315d972744db,Lyle Industries Inc.,"[""Lyle Industries Inc."", ""lyle industries""]","[""gnem_row_106"", ""gnem_row_107""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b5ea19d5054e315d972744db_targeted,"""Lyle Industries Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_b5ea19d5054e315d972744db,Lyle Industries Inc.,"[""Lyle Industries Inc."", ""lyle industries""]","[""gnem_row_106"", ""gnem_row_107""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_ef38ad6c248a16d5d72da55c_discovery,"""Mack Trucks"" Georgia tariffs import duties supply chain",company_ef38ad6c248a16d5d72da55c,Mack Trucks,"[""Mack Trucks"", ""mack trucks""]","[""gnem_row_28""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_ef38ad6c248a16d5d72da55c_targeted,"""Mack Trucks"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_ef38ad6c248a16d5d72da55c,Mack Trucks,"[""Mack Trucks"", ""mack trucks""]","[""gnem_row_28""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_6ad2cc466d4f49495289e32c_discovery,"""Magna International"" Georgia tariffs import duties supply chain",company_6ad2cc466d4f49495289e32c,Magna International,"[""Magna International"", ""magna international""]","[""gnem_row_109""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_6ad2cc466d4f49495289e32c_targeted,"""Magna International"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_6ad2cc466d4f49495289e32c,Magna International,"[""Magna International"", ""magna international""]","[""gnem_row_109""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_74f4835a25a8890b2477e48b_discovery,"""Mando America Corp."" Georgia tariffs import duties supply chain",company_74f4835a25a8890b2477e48b,Mando America Corp.,"[""Mando America Corp."", ""mando america""]","[""gnem_row_29""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_74f4835a25a8890b2477e48b_targeted,"""Mando America Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_74f4835a25a8890b2477e48b,Mando America Corp.,"[""Mando America Corp."", ""mando america""]","[""gnem_row_29""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_cc05f0fa42a8b67bc3fac107_discovery,"""Master Craft Engineering Inc."" Georgia tariffs import duties supply chain",company_cc05f0fa42a8b67bc3fac107,Master Craft Engineering Inc.,"[""Master Craft Engineering Inc."", ""master craft engineering""]","[""gnem_row_111""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_cc05f0fa42a8b67bc3fac107_targeted,"""Master Craft Engineering Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_cc05f0fa42a8b67bc3fac107,Master Craft Engineering Inc.,"[""Master Craft Engineering Inc."", ""master craft engineering""]","[""gnem_row_111""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_40f766afc78f2026929f2f25_discovery,"""MAT Heavy Duty"" Georgia tariffs import duties supply chain",company_40f766afc78f2026929f2f25,MAT Heavy Duty,"[""MAT Heavy Duty"", ""mat heavy duty""]","[""gnem_row_38""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_40f766afc78f2026929f2f25_targeted,"""MAT Heavy Duty"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_40f766afc78f2026929f2f25,MAT Heavy Duty,"[""MAT Heavy Duty"", ""mat heavy duty""]","[""gnem_row_38""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_04aa588dd09fd1f4ac08e185_discovery,"""Maxxis International USA"" Georgia tariffs import duties supply chain",company_04aa588dd09fd1f4ac08e185,Maxxis International USA,"[""Maxxis International USA"", ""maxxis international usa""]","[""gnem_row_113""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_04aa588dd09fd1f4ac08e185_targeted,"""Maxxis International USA"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_04aa588dd09fd1f4ac08e185,Maxxis International USA,"[""Maxxis International USA"", ""maxxis international usa""]","[""gnem_row_113""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a4ae0b0d9a7850bda1de1dbe_discovery,"""Mercedes-Benz USA LLC"" Georgia tariffs import duties supply chain",company_a4ae0b0d9a7850bda1de1dbe,Mercedes-Benz USA LLC,"[""Mercedes-Benz USA LLC"", ""mercedes benz usa""]","[""gnem_row_41""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a4ae0b0d9a7850bda1de1dbe_targeted,"""Mercedes-Benz USA LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_a4ae0b0d9a7850bda1de1dbe,Mercedes-Benz USA LLC,"[""Mercedes-Benz USA LLC"", ""mercedes benz usa""]","[""gnem_row_41""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_154339ddd87245d6b7e95ca5_discovery,"""Michelin Tread Technologies"" Georgia tariffs import duties supply chain",company_154339ddd87245d6b7e95ca5,Michelin Tread Technologies,"[""Michelin Tread Technologies"", ""michelin tread technologies""]","[""gnem_row_44""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_154339ddd87245d6b7e95ca5_targeted,"""Michelin Tread Technologies"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_154339ddd87245d6b7e95ca5,Michelin Tread Technologies,"[""Michelin Tread Technologies"", ""michelin tread technologies""]","[""gnem_row_44""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_d75ac400f676e94363abe01a_discovery,"""Milliken & Co./Valway Plant"" Georgia tariffs import duties supply chain",company_d75ac400f676e94363abe01a,Milliken & Co./Valway Plant,"[""Milliken & Co./Valway Plant"", ""milliken co valway plant""]","[""gnem_row_46""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
