family_id,pub_number,field,value,evidence_level,status,quote,checks
fam:e1935473352b,US11033870B1,mcp_carrier,"α-cyclodextrin, metal organic framework, zeolites, activated carbons, cucurbit[6]uril, and other polymeric or porous materials such as gelatin and pectin",full_text_verified,grounded_verbatim,"of the current invention, the 1-MCP generator can comprise a mechanical motor to provide the power for promoting and/or generating a releasing force, such as a rotation force. The motor can be powered by direct current or alternating current. The motor can have rpm ranges from 15-15000 rpm, preferably 15-1000 rpm, more preferably 15-300 rpm. The torque ranges from 0.0001 to 300 N·m, preferably 0.0",quote_derived_from_value;substring
fam:e1935473352b,US11033870B1,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,antimicrobial_component,,not_stated,not_stated,,
fam:e1935473352b,US11033870B1,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,claim_limitations,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e1935473352b,US11033870B1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:a47a7810c867,US10449156B2,family_id,fam:a47a7810c867,metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,title,"Controlled release system including a gas or volatile encapsulated in a polymeric support and a matrix system, a method of preparing the system, and their use",metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,priority_date,2014-07-23,metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,publication_date,2019-10-22,metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,assignee,"UNIVERSIDAD ANDRES BELLO, CHILE",metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,inventors,"VELASQUEZ, LUIS; CAMPOS, REINALDO; GONZALEZ, DANILO; AND OTHERS",metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,jurisdictions,"['US', 'WO']",metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,family_members_seen,US10449156B2,metadata_only,grounded_verbatim,,
fam:a47a7810c867,US10449156B2,independent_claim_gist,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,packaging_format,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,mcp_carrier,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,release_trigger,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,release_control,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,antimicrobial_component,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,manufacturing_method,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,claim_limitations,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,overlap_with_concept,"The document claims a controlled release system for a gas or volatile encapsulated in a polymeric support and matrix system, applicable to agribusiness. It overlaps with the project's controlled-release packaging goal but lacks specific details on 1-MCP or humidity responsiveness in the provided text.",full_text_verified,inference_from_quote,"Controlled release system comprising a gas or volatile encapsulated in a polymeric support and a matrix system; method of preparation said system, and their use applied to agribusiness",quote_exact;no_new_numbers
fam:a47a7810c867,US10449156B2,design_around,,not_stated,not_stated,,
fam:a47a7810c867,US10449156B2,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:679c8aacc20a,US20150272148A1,family_id,fam:679c8aacc20a,metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,title,Encapsulation of gases within cyclodextrins,metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,priority_date,2012-10-10,metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,publication_date,2015-10-01,metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,assignee,"THE UNIVERSITY OF QUEENSLAND, AUSTRALIA",metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,inventors,"BHANDARI, BHESH; HO, BINH THANH",metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,jurisdictions,"US, EP, JP, AU, NZ, WO, ZA",metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,family_members_seen,US20150272148A1,metadata_only,grounded_verbatim,,
fam:679c8aacc20a,US20150272148A1,independent_claim_gist,,not_stated,not_stated,,
fam:679c8aacc20a,US20150272148A1,packaging_format,,not_stated,not_stated,,
fam:679c8aacc20a,US20150272148A1,mcp_carrier,α-cyclodextrin (α-CD),full_text_verified,grounded_verbatim,amorphous α-CD complex,quote_exact;token_overlap:3/3
fam:679c8aacc20a,US20150272148A1,release_trigger,humidity_moisture,full_text_verified,grounded_controlled,relative humidity levels,quote_exact;enum_clamped
fam:679c8aacc20a,US20150272148A1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:679c8aacc20a,US20150272148A1,antimicrobial_component,,not_stated,not_stated,,
fam:679c8aacc20a,US20150272148A1,manufacturing_method,,not_stated,not_stated,,
fam:679c8aacc20a,US20150272148A1,claim_limitations,,not_stated,not_stated,,
fam:679c8aacc20a,US20150272148A1,overlap_with_concept,Directly overlaps by disclosing gas (ethylene/1-MCP) encapsulation in α-cyclodextrin with release rates modulated by relative humidity.,full_text_verified,inference_from_quote,f Encapsulation | Ethylene concentrations | | | (hours) | (mol/mole of cyclodextrin) | | | | | | | | | | | --- | --- | --- | | | 1 | 0.25 | | | 2 | 0.39 | | | 4 | 0.,quote_repaired;no_new_numbers
fam:679c8aacc20a,US20150272148A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:679c8aacc20a,US20150272148A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:870ddd631671,US20160330952A1,family_id,fam:870ddd631671,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,title,Encapsulation and controlled release of volatile organic compounds,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,priority_date,2014-01-15,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,publication_date,2016-11-17,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,assignee,University of Guelph,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,inventors,"Loong-Tak Lim, Suramya D.F. Mihindukulasuriya, Gopinadhan Paliyath, Jayasankar Subramanian, J. Alan Sullivan",metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,jurisdictions,"US, CA, WO",metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,family_members_seen,US20160330952A1,metadata_only,grounded_verbatim,,
fam:870ddd631671,US20160330952A1,independent_claim_gist,"A method for encapsulating a VOC comprising preparing a stabilized system of biopolymer, surfactant, and VOC; mixing an encapsulating polymer solution with the stabilized system to form a fiber forming solution; and producing ultrafine fibers from the fiber forming solution.",full_text_verified,inference_from_quote,"he polysaccharide is selected from the group consisting of pectin, alginate, guar gum, carrageenan, waxy corn starch, and combinations thereof, and wherein the protein is selected from the group consisting of zein, gelatin, soy protein, whey protein isolates, chitosan, and mixtures thereof. **12**-**16**. (canceled) **17**. The method of claim 1, wherein said stabilized system is an",quote_repaired;no_new_numbers
fam:870ddd631671,US20160330952A1,packaging_format,"film, membrane, coating, patch, mat, sheet or lining",full_text_verified,grounded_verbatim,"film, membrane, coating, patch, mat, sheet or lining",quote_exact;substring
fam:870ddd631671,US20160330952A1,mcp_carrier,,not_stated,not_stated,,
fam:870ddd631671,US20160330952A1,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:870ddd631671,US20160330952A1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:870ddd631671,US20160330952A1,antimicrobial_component,"hexanal, allyl-isothiocyanate, acetaldehyde, 2E-hexanal",full_text_verified,grounded_verbatim,"allyl isothiocyanate, acetaldehyde, hexanal, and 2E-hexanal",quote_exact;token_overlap:5/5
fam:870ddd631671,US20160330952A1,manufacturing_method,electrospinning,full_text_verified,grounded_verbatim,"electrospinning of polymer solution containing hexanal According to the release kinetics data, it is apparent that release rate is lower in hydroxypropylmethylcellulose (HPMC) based formula than xanthan based formula. * HPMC hydroxypropylmethylcellulose * FIG. 2 shows the re",quote_derived_from_value;substring
fam:870ddd631671,US20160330952A1,claim_limitations,"stabilized system of biopolymer, surfactant, and VOC; mixing with encapsulating polymer solution; producing ultrafine fibers",full_text_verified,inference_from_quote,"he polysaccharide is selected from the group consisting of pectin, alginate, guar gum, carrageenan, waxy corn starch, and combinations thereof, and wherein the protein is selected from the group consisting of zein, gelatin, soy protein, whey protein isolates, chitosan, and mixtures thereof. **12**-**16**. (canceled) **17**. The method of c",quote_repaired;no_new_numbers
fam:870ddd631671,US20160330952A1,overlap_with_concept,"Discloses electrospun ultrafine fiber compositions for controlled VOC release in packaging formats, utilizing humidity-induced structural collapse and temperature-sensitive binding agents to modulate release kinetics.",full_text_verified,inference_from_quote,release of hexanal was lower at 85% compared with the 50% RH. This can be attributed to the collapse of fibrous structure as it absorbed moisture,quote_exact;no_new_numbers
fam:870ddd631671,US20160330952A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:870ddd631671,US20160330952A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,family_id,fam:e6289f4391e5,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,title,Active compound formulation package and its subsequent release for use on plant and plant parts,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,priority_date,2013-05-05,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,publication_date,2017-04-13,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,assignee,Mirtech Inc,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,inventors,Nazir Mir,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,jurisdictions,['US'],metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,family_members_seen,US20170101250A1,metadata_only,grounded_verbatim,,
fam:e6289f4391e5,US20170101250A1,independent_claim_gist,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,packaging_format,aerosol,full_text_verified,grounded_verbatim,1615389133 A US 201615389133A US 2017101250 A1 US2017101250 A1 US 2017101250A1 Authority : US : United States Prior art keywords : aerosol : package : ethylene response : film : response manipulation Prior art date Legal status (The legal status is a,quote_derived_from_value;substring
fam:e6289f4391e5,US20170101250A1,mcp_carrier,cyclodextrin or a cyclodextrin derivative,full_text_verified,grounded_verbatim,"hylene response manipulation agent. * the encapsulant is cyclodextrin or a cyclodextrin derivative. * the ethylene response manipulation agent can be selected from the group consisting of cyclopropene, cyclopropene conjugates, cyclopropene salts or cyclopropene encapsulating materials, but preferably i",quote_derived_from_value;substring
fam:e6289f4391e5,US20170101250A1,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,antimicrobial_component,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,claim_limitations,"at least one partially encapsulated ethylene response manipulation agent; at least one polyol liquid medium, or a hydrogel medium, or a combination of polyol and hydrogel medium, wherein particles comprising the ethylene response manipulation agent are dispersed or mixed in said medium; and at least one propellant.",full_text_verified,inference_from_quote,"ropene. **8**. The aerosol of claim 1, wherein the propellant is selected from compressed air, inert gases, volatile hydrocarbons, ethers, and hydro fluorocarbons. **9**. An aerosol, comprising: 0.1 percent by weight to about 10 percent by weight of at least one partially encapsulated ethylene response manipulation agent; at least one polyol liquid medium, or a hydrogel medium, or a combination of",quote_derived_from_value;no_new_numbers
fam:e6289f4391e5,US20170101250A1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e6289f4391e5,US20170101250A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d409aafe1555,US20170318804A1,family_id,fam:d409aafe1555,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,title,Preparation and dispersion of stable emulsion formulations,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,priority_date,2016-05-04,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,publication_date,2017-11-09,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,assignee,AgroFresh Inc,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,inventors,Tirthankar Ghosh,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,jurisdictions,"US, EP, AR, AU, BR, CA, CL, TW, WO",metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,family_members_seen,US20170318804A1,metadata_only,grounded_verbatim,,
fam:d409aafe1555,US20170318804A1,independent_claim_gist,"An aqueous-in-oil emulsion composition comprising an oil phase (25-70% by weight) and an aqueous phase containing a cyclopropene molecular encapsulating agent complex and water (30-75% by weight), with water at 0.5-20% by weight.",full_text_verified,inference_from_quote,"phase comprises an oil soluble thickener. - 12. The aqueous-in-oil emulsion composition of clause 11, wherein the oil soluble thickener is between 0.1-2% by weight of the composition. - 13. The aqueous-in-oil emulsion composition of clause 11 or clause 12, wherein the oil soluble thickener is selected from the group consisting of natural rubber, polypropylene, polyisoprene, polybutadiene, styrene-",quote_repaired;no_new_numbers
fam:d409aafe1555,US20170318804A1,packaging_format,,not_stated,not_stated,,
fam:d409aafe1555,US20170318804A1,mcp_carrier,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d409aafe1555,US20170318804A1,release_trigger,humidity_moisture,full_text_verified,grounded_controlled,"useful for the treatment of plants and plant parts. * current formulations of the cyclopropene compounds are limited by the low amounts active ingredient that may be included. Therefore, it is also highly desi",quote_repaired;enum_clamped
fam:d409aafe1555,US20170318804A1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d409aafe1555,US20170318804A1,antimicrobial_component,,not_stated,not_stated,,
fam:d409aafe1555,US20170318804A1,manufacturing_method,"Combining an oil phase and aqueous phase, adding a cyclopropene molecular encapsulating agent complex, and mixing to form the emulsion.",full_text_verified,grounded_verbatim,"(a) combining an oil phase and an aqueous phase, (b) adding a cyclopropene molecular encapsulating agent complex to the combined oil phase and aqueous phase, and (c) mixing the combined oil phase and aqueous phase to form the aqueous-in-oil emulsion composition.",quote_exact;token_overlap:16/17
fam:d409aafe1555,US20170318804A1,claim_limitations,Oil phase 25-70% by weight; aqueous phase 30-75% by weight containing cyclopropene complex and water; water 0.5-20% by weight.,full_text_verified,inference_from_quote,"ase comprises an oil soluble thickener. **7**. The aqueous-in-oil emulsion composition of claim 6, wherein the oil soluble thickener is a styrene-ethylene-propylene block copolymer. **8**. The aqueous-in-oil emulsion composition of claim 1, wherein the aqueous phase is substantially free of a salt. **9**. The aqueous-in-oil emulsion composition of claim 8, wherein the salt is a non-deliquescent sa",quote_repaired;no_new_numbers
fam:d409aafe1555,US20170318804A1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d409aafe1555,US20170318804A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d409aafe1555,US20170318804A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1dc7e2d00145,US20190037839A1,family_id,fam:1dc7e2d00145,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,title,Compositions for controlled release of active ingredients and methods of making same,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,priority_date,2016-02-19,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,publication_date,2019-02-07,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,assignee,Hazel Technologies Inc,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,inventors,"['Adam Truett Preslar', 'Aidan R. Mouat']",metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,jurisdictions,"['US', 'EP', 'CN', 'JP', 'KR', 'AU', 'BR', 'CA', 'CL', 'CR', 'ES', 'IL', 'MX', 'NZ', 'PE', 'SG', 'WO']",metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,family_members_seen,US20190037839A1,metadata_only,grounded_verbatim,,
fam:1dc7e2d00145,US20190037839A1,independent_claim_gist,"A composition comprising a carbon or silicate delivery material and a volatile/gaseous active ingredient (≥0.01 wt%), configured to release the ingredient passively without external wetting/hydrating, releasing 20-50% of the active ingredient over two weeks in a non-equilibrium condition.",full_text_verified,inference_from_quote,"ing claims, further comprising a hygroscopic material. **11**. The composition of any of the preceding claims, further comprising a diluent material. **12**. The composition of any one of the preceding claims, wherein the delivery material is porous. **13**. The composition of any of the preceding claims, wherein the delivery material comprises a nanoporous, microporous, macroporous or mesoporous ",quote_repaired;no_new_numbers
fam:1dc7e2d00145,US20190037839A1,packaging_format,sachet,full_text_verified,grounded_verbatim,sachet,quote_exact;substring
fam:1dc7e2d00145,US20190037839A1,mcp_carrier,carbon materials or silicate materials,full_text_verified,grounded_verbatim,delivery material selected from among the group consisting of carbon materials and silicate materials,quote_exact;token_overlap:4/4
fam:1dc7e2d00145,US20190037839A1,release_trigger,passive_diffusion,full_text_verified,grounded_controlled,without addition of external wetting or hydrating,quote_exact;enum_clamped
fam:1dc7e2d00145,US20190037839A1,release_control,"Passive release governed by the delivery material's physicochemical properties (surface area, porosity, functionalization) and active ingredient concentration, releasing 20-50% over two weeks in a non-equilibrium condition.",full_text_verified,grounded_verbatim,"aterial, a nanoporous, microporous, macroporous, or mesoporous carbon, an organosilicatetete hybrid, or combinations thereof. **14**. The composition of any of the preceding claims, wherein the delivery material comprises a templated siliceous material. **15**. A composition of any of the preceding claims, wherein the silicate material is in at least one of powder, pellet, granule, nanoscale, and ",quote_repaired;token_overlap:23/24
fam:1dc7e2d00145,US20190037839A1,antimicrobial_component,"essential oils, terpenes, terpenoids, carvone, thymol, hexanal, carvacrol, oregano oil, and thyme oil",full_text_verified,grounded_verbatim,"essential oils, terpenes, terpenoids, carvone, thymol, hexanal, carvacrol, oregano oil, and thyme oil",quote_exact;substring
fam:1dc7e2d00145,US20190037839A1,manufacturing_method,"Modifying carbon material properties (hydrophobicity, hydrophilicity, etc.) and associating/loading the active ingredient.",full_text_verified,grounded_verbatim,"modifying at least one of the hydrophobicity, hydrophilicity, chemical potential, zeta-potential, acidity, basicity, surface functionalization, and surface functional group density of a carbon material to make a delivery material; and associating the at least one active ingredient with the delivery material.",quote_exact;token_overlap:11/12
fam:1dc7e2d00145,US20190037839A1,claim_limitations,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1dc7e2d00145,US20190037839A1,overlap_with_concept,"The patent directly claims porous carbon/silicate carriers for controlled release of 1-MCP (a cyclopropene) and optionally includes essential oils as antimicrobials. However, it explicitly claims passive release 'without addition of external wetting or hydrating,' which contrasts with a humidity-responsive trigger mechanism.",full_text_verified,inference_from_quote,delivery material selected from among the group consisting of carbon materials and silicate materials,quote_exact;no_new_numbers
fam:1dc7e2d00145,US20190037839A1,design_around,"To avoid claim 1, one could engineer a carrier that explicitly requires humidity/moisture activation for release (contradicting 'without addition of external wetting'), use a non-carbon/silicate porous material (e.g., MOFs or specific polymers), or target a release profile outside the 20-50% over two weeks window.",full_text_verified,inference_from_quote,without addition of external wetting or hydrating,quote_exact;no_new_numbers
fam:1dc7e2d00145,US20190037839A1,uncertainty,"The document does not specify how ambient humidity within standard packaging might passively influence the release kinetics without 'external' wetting, nor does it detail the exact pore size distribution or surface functionalization density required to achieve the claimed 20-50% release window.",full_text_verified,inference_from_quote,without addition of external wetting or hydrating,quote_exact;no_new_numbers
fam:e7489eedf259,US20190166861A1,family_id,fam:e7489eedf259,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,title,Method and system for the treatment of agricultural products,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,priority_date,2016-12-05,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,publication_date,2019-06-06,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,assignee,Pace International LLC,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,inventors,"['David Felicetti', 'Scott Christie', 'Robert Fassel']",metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,jurisdictions,"['US', 'AR', 'UY', 'WO']",metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,family_members_seen,US20190166861A1,metadata_only,grounded_verbatim,,
fam:e7489eedf259,US20190166861A1,independent_claim_gist,"Deploys a portable treatment system with a compound generator and sampling subsystem, operating them to deliver fluid to a confined atmosphere and automatically obtain a sample at a preselected time.",full_text_verified,inference_from_quote,sing the at least one compound generator and sampling subsystem to be operated if the concentration of the treatment compound fluid within the sample falls below a pre-determined threshold concentration. **6**. The method as recited in claim 1 wherein the treatment compound fluid is 1-methylcyclopropene. **7**. The method as recited in claim 1 further comprising the step of evacuating a fluid from,quote_repaired;no_new_numbers
fam:e7489eedf259,US20190166861A1,packaging_format,,not_stated,not_stated,,
fam:e7489eedf259,US20190166861A1,mcp_carrier,,not_stated,not_stated,,
fam:e7489eedf259,US20190166861A1,release_trigger,,not_stated,not_stated,,
fam:e7489eedf259,US20190166861A1,release_control,Automated operation via timing circuits at a preselected time.,full_text_verified,grounded_verbatim,at least one timing circuit configured to operate the sampling subsystem at a preselected time,quote_exact;token_overlap:7/7
fam:e7489eedf259,US20190166861A1,antimicrobial_component,,not_stated,not_stated,,
fam:e7489eedf259,US20190166861A1,manufacturing_method,,not_stated,not_stated,,
fam:e7489eedf259,US20190166861A1,claim_limitations,"Requires a portable treatment system with an active generator and sampling subsystem, operated to deliver fluid and automatically sample at a preselected time.",full_text_verified,inference_from_quote,ound fluid within the sample. **4**. The method as recited in claim 3 wherein the step of analyzing the sample is automatically performed by the portable treatment system at the treatment location. **5**. The method as recited in claim 3 further comprising the step of repeating the step of causing the at least one compound generator and sampling subsystem to be operated if the concentration of the,quote_repaired;no_new_numbers
fam:e7489eedf259,US20190166861A1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e7489eedf259,US20190166861A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e7489eedf259,US20190166861A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:42f583d1f889,US20200296978A1,family_id,fam:42f583d1f889,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,title,Modified 1-methylcyclopropene (1-MCP) nanobubbles,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,priority_date,2019-03-15,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,publication_date,2020-09-24,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,assignee,NANOTEC SA,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,inventors,"Marlene Arismendi-Macuer, Patricio Jarpa, Danilo González, Reinaldo Campos Vargas",metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,jurisdictions,"US, BR, CL, WO",metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,family_members_seen,US20200296978A1,metadata_only,grounded_verbatim,,
fam:42f583d1f889,US20200296978A1,independent_claim_gist,A stable nanobubble comprising an ethylene inhibitor and at least one food grade sugar.,full_text_verified,inference_from_quote,"A stable nanobubble, comprising an ethylene inhibitor and at least one food grade sugar.",quote_exact;no_new_numbers
fam:42f583d1f889,US20200296978A1,packaging_format,,not_stated,not_stated,,
fam:42f583d1f889,US20200296978A1,mcp_carrier,food-grade sugar-stabilized nanobubbles in aqueous solution,full_text_verified,grounded_verbatim,food grade sugar modified 1-MCP nanobubbles,quote_exact;token_prefix
fam:42f583d1f889,US20200296978A1,release_trigger,,not_stated,not_stated,,
fam:42f583d1f889,US20200296978A1,release_control,Stabilization via hydrogen bridges formed by food-grade sugars coating the nanobubble surface.,full_text_verified,grounded_verbatim,generate a network of hydrogen bridges between the sugars that form a type of “decoration” or coating surrounding the nanobubble.,quote_exact;token_overlap:11/12
fam:42f583d1f889,US20200296978A1,antimicrobial_component,,not_stated,not_stated,,
fam:42f583d1f889,US20200296978A1,manufacturing_method,"In situ synthesis of 1-MCP gas, dispersion in aqueous solutions with food-grade sugars (0.01-3 ppm), and high-speed homogenization/cavitation at 25,000 rpm.",full_text_verified,grounded_verbatim,in situ preparation of the 1-MCP nanobubbles and their stabilization with different food grade sugars.,quote_exact;token_overlap:18/19
fam:42f583d1f889,US20200296978A1,claim_limitations,Nanobubble size: 50 to 600 nm; sugar concentration: 0.01-3 ppm; nanobubble concentration in aqueous solution: 0.01 ug/L-3.0 ug/L.,full_text_verified,inference_from_quote,size of the stable nanobubbles varies between 50 and 600 nanometers,quote_exact;no_new_numbers
fam:42f583d1f889,US20200296978A1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:42f583d1f889,US20200296978A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:42f583d1f889,US20200296978A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d56fb548b2fd,US20210235692A1,family_id,fam:d56fb548b2fd,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,title,Stable 1-Methylcyclopropene Compositions and Uses Thereof,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,priority_date,2020-02-03,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,publication_date,2021-08-05,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,assignee,Fresh Inset SA,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,inventors,"Andrzej Jan Wolan, Lucyna Czajkowska, Katarzyna Anna Guranowska, Marcin Rakowiecki, Joanna Andrusiak, Mariusz Jan Bosiak",metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,jurisdictions,"US, EP, CN, AU, BR, CA, CL, MX, PE, WO",metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,family_members_seen,US20210235692A1,metadata_only,grounded_verbatim,,
fam:d56fb548b2fd,US20210235692A1,independent_claim_gist,"A composition comprising 1-methylcyclopropene and a stabilizer, wherein the concentration of the 1-methylcyclopropene does not change substantially after at least 4 hours, with the proviso that the 1-methylcyclopropene is not complexed to another molecule.",full_text_verified,inference_from_quote,"A composition comprising:

1-methylcyclopropene; and

a stabilizer;

wherein the concentration of the 1-methylcyclopropene does not change substantially after at least 4 hours;

with the proviso that the 1-methylcyclopropene is not complexed to another molecule.",quote_exact;no_new_numbers
fam:d56fb548b2fd,US20210235692A1,packaging_format,,not_stated,not_stated,,
fam:d56fb548b2fd,US20210235692A1,mcp_carrier,,unverifiable,ungrounded_blanked,with the proviso that the 1-methylcyclopropene is not complexed to another molecule.,quote_exact;token_overlap:7/11
fam:d56fb548b2fd,US20210235692A1,release_trigger,,not_stated,not_stated,,
